10458,Broken Muni Meter
10473,Dirty Conditions
11103,Plumbing
11429,Illegal Parking
10462,Illegal Parking
10470,Street Sign - Dangling
11238,Homeless Encampment
11106,Plumbing
11434,Consumer Complaint
11354,Dirty Conditions
10065,Fire Safety Director - F58
11432,Consumer Complaint
10027,Rodent
11102,Plumbing
11106,Water System
11420,Street Sign - Missing
10314,Root/Sewer/Sidewalk Condition
11004,Plumbing
10306,Broken Muni Meter
11223,Root/Sewer/Sidewalk Condition
11365,Plumbing
11222,Litter Basket / Request
11421,Street Light Condition
11421,Street Light Condition
11421,Street Light Condition
11374,Broken Muni Meter
11423,Sidewalk Condition
11374,Street Light Condition
11362,Hazardous Materials
11421,Street Light Condition
11354,Dirty Conditions
11205,Dirty Conditions
11356,Plumbing
11226,Blocked Driveway
11433,Street Condition
11691,Consumer Complaint
11210,Damaged Tree
11101,Blocked Driveway
11374,Street Light Condition
11363,Noise
11374,Street Light Condition
11369,Street Condition
10022,Fire Safety Director - F58
10314,Street Condition
11367,Broken Muni Meter
11361,Plumbing
11101,Blocked Driveway
11364,Street Light Condition
11361,Street Light Condition
10306,Dirty Conditions
11364,Street Light Condition
11354,Plumbing
10470,Street Sign - Dangling
11354,Dirty Conditions
11691,Water System
11216,Dirty Conditions
11101,Plumbing
10455,Consumer Complaint
11375,Damaged Tree
10473,For Hire Vehicle Complaint
10467,Rodent
10029,Rodent
11434,Street Light Condition
11693,Derelict Vehicle
10031,Noise - Helicopter
10009,Indoor Air Quality
10301,Broken Muni Meter
11413,Street Condition
10310,Homeless Encampment
10473,Noise - Street/Sidewalk
11434,Street Light Condition
10016,Noise
11221,Root/Sewer/Sidewalk Condition
11356,Plumbing
10023,Illegal Parking
11434,Street Light Condition
11354,Street Light Condition
11354,Street Light Condition
11377,Graffiti
10454,Illegal Parking
11374,Broken Muni Meter
11413,Street Light Condition
11360,Street Light Condition
11377,Graffiti
11355,Plumbing
10463,Root/Sewer/Sidewalk Condition
10014,Broken Muni Meter
11411,Street Light Condition
11367,Street Light Condition
10128,Noise
11426,Plumbing
11436,Street Light Condition
11367,Street Light Condition
10025,Street Condition
11377,Graffiti
11366,Derelict Vehicle
10301,Broken Muni Meter
10012,For Hire Vehicle Complaint
10458,Overgrown Tree/Branches
10023,Street Condition
11436,Street Light Condition
11436,Street Light Condition
11361,Missed Collection (All Materials)
11413,Sewer
10128,Noise
11436,Street Light Condition
11377,Graffiti
11691,Derelict Vehicle
11426,Plumbing
10027,Rodent
10017,Urinating in Public
11377,Graffiti
10466,Street Condition
11436,Street Light Condition
11374,Street Light Condition
11377,Graffiti
10303,Street Condition
11377,Street Condition
11377,Graffiti
11364,Water Conservation
11377,Graffiti
11426,Plumbing
10032,Elevator
10028,Street Condition
10012,For Hire Vehicle Complaint
11374,Street Light Condition
10017,Highway Condition
11435,Damaged Tree
11694,Street Light Condition
11358,Dead Tree
11435,Derelict Vehicle
11377,Graffiti
11229,Derelict Vehicle
10035,Food Establishment
10012,Overflowing Litter Baskets
11426,Street Light Condition
10309,Maintenance or Facility
11377,Graffiti
11427,Street Light Condition
11221,Root/Sewer/Sidewalk Condition
11005,Highway Condition
10312,Root/Sewer/Sidewalk Condition
11428,Street Light Condition
11428,Street Light Condition
10018,Derelict Vehicles
10462,Sanitation Condition
10012,Dirty Conditions
11210,Illegal Parking
10469,Blocked Driveway
11206,Blocked Driveway
11432,Building/Use
11428,Street Light Condition
11691,Industrial Waste
11414,Illegal Parking
11221,Root/Sewer/Sidewalk Condition
11215,Panhandling
11423,Street Light Condition
10453,Dirty Conditions
11101,Construction
11235,Blocked Driveway
10028,Taxi Complaint
11101,Street Light Condition
11228,Missed Collection (All Materials)
11211,Missed Collection (All Materials)
11423,Street Light Condition
10032,Taxi Complaint
10035,Vending
11101,Street Light Condition
11101,Street Light Condition
10469,Street Light Condition
11355,Traffic Signal Condition
11377,Graffiti
11365,Dead Tree
10453,Illegal Parking
11236,Graffiti
11377,Graffiti
10466,Dirty Conditions
10472,Animal Abuse
11377,Graffiti
11238,Dirty Conditions
10007,Dirty Conditions
11411,Derelict Vehicle
11434,Street Sign - Dangling
11435,Sewer
11428,Sewer
10466,Dirty Conditions
10029,Boilers
11365,Damaged Tree
10002,Street Condition
11356,Dead Tree
11229,Water System
11230,Street Condition
11235,Dead Tree
11421,Sewer
11373,Noise
11102,Blocked Driveway
11210,Root/Sewer/Sidewalk Condition
11215,SCRIE
11358,Street Condition
10463,Broken Muni Meter
11432,Building/Use
10474,Street Condition
10065,Water System
11216,Street Light Condition
11232,Street Condition
10026,Illegal Tree Damage
11377,Graffiti
11432,Street Light Condition
10028,Noise
10312,Street Condition
10022,EAP Inspection - F59
10002,Broken Muni Meter
10012,Air Quality
11216,Food Establishment
11377,Graffiti
10012,Rodent
11416,Street Light Condition
11434,Blocked Driveway
11221,Illegal Parking
10006,Street Sign - Dangling
11416,Street Light Condition
11417,Street Light Condition
11416,Street Light Condition
10461,Noise
11204,Rodent
10309,Street Condition
10312,Street Condition
11420,Street Light Condition
11220,Water System
11420,Building/Use
11414,Building/Use
11226,Elevator
10309,Street Condition
10022,Street Condition
10471,Street Condition
10024,Damaged Tree
11377,Graffiti
11372,Street Light Condition
11370,Street Light Condition
11377,Street Light Condition
10028,General Construction/Plumbing
11357,Damaged Tree
10312,Street Condition
11377,Graffiti
11369,Street Light Condition
11234,Sewer
10022,Food Establishment
11372,Overgrown Tree/Branches
11377,Graffiti
11355,Sanitation Condition
11102,Street Light Condition
11103,Street Light Condition
10312,Street Condition
10027,Overgrown Tree/Branches
10306,Street Condition
11103,Street Light Condition
11217,Sanitation Condition
11103,Street Light Condition
10312,Water System
10002,Street Sign - Missing
11377,Graffiti
11204,Damaged Tree
11356,Homeless Person Assistance
10314,Street Condition
10024,Broken Muni Meter
11209,Maintenance or Facility
11377,Graffiti
10027,Root/Sewer/Sidewalk Condition
10312,Damaged Tree
11377,Graffiti
11432,Street Light Condition
11201,Traffic Signal Condition
11379,Building/Use
10302,Street Condition
11229,Mold
10309,Street Condition
11229,General Construction/Plumbing
11377,Graffiti
11201,Traffic Signal Condition
10024,Noise
11379,Plumbing
10002,Illegal Parking
10454,Illegal Tree Damage
10028,Noise
10465,Broken Muni Meter
11220,Building/Use
11377,Graffiti
11418,Street Condition
11377,Graffiti
10002,Street Sign - Missing
11385,Plumbing
11101,Street Condition
11377,Graffiti
11385,Street Condition
11210,Missed Collection (All Materials)
11101,Broken Muni Meter
11422,Damaged Tree
11354,Graffiti
11358,Derelict Vehicle
11213,Maintenance or Facility
10007,Water System
11201,Street Light Condition
11432,Broken Muni Meter
10003,Street Condition
11230,Root/Sewer/Sidewalk Condition
10282,Illegal Parking
11364,Dirty Conditions
11206,Missed Collection (All Materials)
10459,Dirty Conditions
10039,Illegal Parking
11373,Blocked Driveway
11373,Maintenance or Facility
11378,Derelict Vehicle
11377,Graffiti
10017,Broken Muni Meter
11234,Water System
10305,Water Conservation
11412,Rodent
11201,Broken Muni Meter
11377,Graffiti
11377,Graffiti
11385,Street Condition
11377,Graffiti
11234,Noise
10029,Other Enforcement
11412,General Construction/Plumbing
11377,Graffiti
11225,Dirty Conditions
11412,Missed Collection (All Materials)
11377,Graffiti
11201,Taxi Complaint
11385,Sanitation Condition
10456,Rodent
10021,General Construction/Plumbing
11361,Street Sign - Damaged
11377,Graffiti
11385,Street Condition
11412,Rodent
10455,Illegal Parking
10456,Illegal Parking
11238,Curb Condition
11377,Graffiti
11385,Street Condition
10011,Derelict Vehicles
10128,Collection Truck Noise
11210,Damaged Tree
11213,Street Light Condition
11385,Street Condition
11432,Highway Condition
11102,Derelict Vehicles
10016,General Construction/Plumbing
11379,Overgrown Tree/Branches
10304,Electrical
11418,Street Condition
11217,Street Condition
10033,Consumer Complaint
11228,Water System
11236,Blocked Driveway
10028,Asbestos
10033,Dirty Conditions
11372,Blocked Driveway
11368,Blocked Driveway
10023,Air Quality
11412,Sewer
11201,Food Establishment
11232,Maintenance or Facility
11235,Electrical
10021,Street Condition
11385,Graffiti
10023,DOF Parking - Tax Exemption
10304,Water System
10028,Derelict Vehicle
10065,Traffic
10461,Street Light Condition
11201,Food Establishment
11237,Plumbing
10457,SCRIE
10472,Street Light Condition
10065,Noise
11426,Maintenance or Facility
11415,Street Condition
11226,Street Condition
10467,Street Light Condition
11238,Blocked Driveway
11210,Consumer Complaint
11357,Water Conservation
10001,Sanitation Condition
11226,Elevator
11368,Construction
11365,Street Sign - Missing
11223,Missed Collection (All Materials)
10470,Missed Collection (All Materials)
11354,Dirty Conditions
11223,Traffic Signal Condition
10306,School Maintenance
10314,Building/Use
10312,Street Condition
11436,Derelict Vehicle
10473,Street Condition
11102,Missed Collection (All Materials)
11415,Street Condition
10028,City Vehicle Placard Complaint
10031,SCRIE
10029,Water System
10469,Blocked Driveway
11358,Illegal Parking
10468,Street Sign - Dangling
11236,Sewer
10451,Rodent
10027,Illegal Parking
10470,Missed Collection (All Materials)
11101,Sanitation Condition
11224,Elevator
10023,Asbestos
10467,General Construction/Plumbing
10027,Overgrown Tree/Branches
11230,Missed Collection (All Materials)
11221,Dirty Conditions
11354,Street Condition
11214,Dead Tree
10471,Illegal Parking
11205,Air Quality
11225,Blocked Driveway
11413,Overgrown Tree/Branches
11385,Building/Use
10468,Street Sign - Dangling
10464,Traffic Signal Condition
11412,Dirty Conditions
11230,Water System
10469,Missed Collection (All Materials)
11366,Broken Muni Meter
10303,Missed Collection (All Materials)
10011,Derelict Vehicles
11373,Blocked Driveway
11364,SCRIE
11419,Building/Use
11235,Building/Use
11213,Noise - Vehicle
11210,Blocked Driveway
11203,Consumer Complaint
11691,Dirty Conditions
11234,Sewer
11433,Broken Muni Meter
11365,Water System
11234,Sewer
11214,Dead Tree
11222,Building/Use
10455,Broken Muni Meter
11411,Noise
11223,Broken Muni Meter
11230,Blocked Driveway
11219,Noise
10035,Blocked Driveway
11218,Illegal Parking
11215,Animal in a Park
11412,Building/Use
11422,Illegal Parking
11234,Blocked Driveway
10128,Noise - Park
10016,Missed Collection (All Materials)
11355,Sanitation Condition
11414,Missed Collection (All Materials)
11215,Noise - Vehicle
10012,Vending
11216,Rodent
10458,Dirty Conditions
11354,Blocked Driveway
11208,Blocked Driveway
11233,Root/Sewer/Sidewalk Condition
10462,Illegal Parking
11220,SCRIE
11375,Broken Muni Meter
10003,Maintenance or Facility
10308,Sanitation Condition
11433,Water System
11205,General Construction/Plumbing
10463,Broken Muni Meter
10011,Illegal Parking
10475,Street Condition
10035,Curb Condition
11378,Root/Sewer/Sidewalk Condition
11225,Street Condition
11375,Broken Muni Meter
10459,Rodent
10314,Root/Sewer/Sidewalk Condition
11203,Street Condition
11375,Broken Muni Meter
11360,Damaged Tree
11432,Derelict Vehicles
11201,Noise
11214,SCRIE
10458,Blocked Driveway
11365,Derelict Vehicle
10469,Rodent
10461,Street Condition
11226,Missed Collection (All Materials)
10009,SCRIE
11231,Illegal Parking
10314,Animal in a Park
11233,Illegal Parking
10012,Street Condition
11218,Noise
11224,Street Condition
11385,Street Light Condition
10013,Broken Muni Meter
10027,Street Condition
10303,Missed Collection (All Materials)
11204,General Construction/Plumbing
10001,Water System
11212,Rodent
11224,Street Condition
11209,Derelict Vehicle
11375,Broken Muni Meter
10030,Food Establishment
11209,Illegal Parking
11364,Street Condition
10312,Blocked Driveway
10036,Street Condition
11355,Building/Use
10466,Missed Collection (All Materials)
11368,Broken Muni Meter
11220,Animal Abuse
11355,Derelict Vehicle
10007,Traffic Signal Condition
10023,Noise
10025,Indoor Air Quality
11229,Sanitation Condition
10301,Water System
11234,Noise
11204,Water System
11433,Street Condition
10309,Missed Collection (All Materials)
11220,Illegal Parking
11379,Dead Tree
10463,Blocked Driveway
11106,Maintenance or Facility
10465,Damaged Tree
11433,Street Condition
10027,Illegal Parking
11422,Street Condition
10014,Traffic Signal Condition
10032,Derelict Vehicles
11435,Dirty Conditions
10314,Street Condition
10021,Street Condition
11372,Sewer
10001,Noise
11230,Missed Collection (All Materials)
11418,Graffiti
10024,Street Condition
11373,Blocked Driveway
11354,Sanitation Condition
11213,Traffic Signal Condition
10036,Other Enforcement
11210,Missed Collection (All Materials)
10023,Noise
11238,Blocked Driveway
11217,Water System
11211,Illegal Parking
11229,Street Condition
11368,Root/Sewer/Sidewalk Condition
10027,Taxi Complaint
11203,Derelict Vehicles
10464,Illegal Parking
11412,Sanitation Condition
11354,Illegal Parking
10024,Street Condition
11238,Illegal Parking
11354,Fire Safety Director - F58
11368,Root/Sewer/Sidewalk Condition
11209,Highway Condition
11204,Blocked Driveway
10460,Water System
11693,Missed Collection (All Materials)
10467,Broken Muni Meter
10460,For Hire Vehicle Complaint
10314,Root/Sewer/Sidewalk Condition
10467,Missed Collection (All Materials)
11219,Street Condition
11201,Sidewalk Condition
11416,Traffic
10016,Noise
10024,Sidewalk Condition
10065,Food Establishment
10460,Derelict Vehicles
11201,General Construction/Plumbing
10017,Street Condition
11214,Blocked Driveway
10461,Derelict Vehicle
11411,Sanitation Condition
11201,Traffic Signal Condition
11234,Highway Condition
11365,Street Sign - Missing
11201,Traffic Signal Condition
11377,Water System
11216,Dirty Conditions
10309,Water System
11221,Missed Collection (All Materials)
11373,School Maintenance
10463,Illegal Parking
10017,Food Establishment
10462,Sanitation Condition
11357,Water System
10012,Derelict Bicycle
10302,Street Condition
10038,Consumer Complaint
11691,Blocked Driveway
10033,Noise
11238,Water System
11225,Illegal Parking
10018,Broken Muni Meter
10304,Water Conservation
11238,Water System
10019,Taxi Complaint
11234,Derelict Vehicle
11203,Graffiti
11207,Derelict Vehicles
10033,Elevator
10468,Rodent
11368,Blocked Driveway
11206,Illegal Parking
10312,Root/Sewer/Sidewalk Condition
11358,General Construction/Plumbing
10009,Dirty Conditions
11358,Blocked Driveway
10312,Street Condition
11215,Graffiti
11368,Sanitation Condition
11428,Sanitation Condition
10469,Rodent
11368,Graffiti
10022,Dirty Conditions
10305,Maintenance or Facility
11203,Graffiti
11238,Water System
11433,Root/Sewer/Sidewalk Condition
10005,Sidewalk Condition
11102,Sidewalk Condition
11223,Dirty Conditions
10314,Water System
11209,Illegal Parking
10016,Maintenance or Facility
10467,Derelict Vehicles
11238,Noise
11221,Missed Collection (All Materials)
10019,Taxi Complaint
10013,Derelict Vehicle
10305,Damaged Tree
11229,Illegal Parking
11103,Building/Use
11229,Missed Collection (All Materials)
11377,Traffic Signal Condition
10016,Taxi Complaint
10467,Derelict Vehicles
11433,Blocked Driveway
11206,Derelict Vehicles
11215,Rodent
11237,Blocked Driveway
11379,Missed Collection (All Materials)
11421,Hazardous Materials
11102,Street Condition
11354,Street Condition
11432,Building/Use
10023,Hazardous Materials
11222,Missed Collection (All Materials)
11377,Illegal Parking
11413,Water System
11374,Window Guard
11206,Illegal Parking
11225,Animal Abuse
11223,Traffic Signal Condition
11206,Rodent
10304,Damaged Tree
10305,Missed Collection (All Materials)
11421,Hazardous Materials
10004,Missed Collection (All Materials)
10034,Noise
10305,Missed Collection (All Materials)
11222,Cranes and Derricks
11416,Blocked Driveway
10314,Traffic Signal Condition
11375,Blocked Driveway
10306,Damaged Tree
11213,Noise
11224,Street Light Condition
11221,Root/Sewer/Sidewalk Condition
11206,Illegal Parking
11361,Street Condition
11363,General Construction/Plumbing
10012,Asbestos
11207,Derelict Vehicle
11211,Noise
11377,Street Condition
11693,Sanitation Condition
11203,Sewer
10013,Elevator
10463,Noise
11368,Illegal Parking
11433,Sewer
11231,Litter Basket / Request
10002,Street Condition
11216,Litter Basket / Request
11355,Street Light Condition
11215,Other Enforcement
10312,Illegal Tree Damage
11201,Maintenance or Facility
11234,Overgrown Tree/Branches
11367,Overgrown Tree/Branches
10006,Noise
11375,Elevator
10028,Noise
11201,Noise
10027,Sidewalk Condition
11235,Industrial Waste
11206,Sewer
11420,Dead Tree
11368,Blocked Driveway
11220,Air Quality
10306,General Construction/Plumbing
10012,Noise
10017,Noise
11221,Sewer
10038,Illegal Parking
10312,Blocked Driveway
11226,Blocked Driveway
10454,Blocked Driveway
11691,Illegal Parking
10310,Sanitation Condition
11234,Blocked Driveway
10003,Street Condition
11216,Litter Basket / Request
11365,Dirty Conditions
10028,Street Condition
10469,Sanitation Condition
10025,Plumbing
11101,Derelict Vehicles
11374,Boilers
11104,Noise
10458,Derelict Vehicles
10452,Noise
11416,Illegal Parking
10306,Root/Sewer/Sidewalk Condition
11221,Noise
11207,Highway Condition
11223,Traffic Signal Condition
10011,Street Condition
11101,Damaged Tree
11435,Water System
10453,General Construction/Plumbing
10312,Street Condition
10307,Sanitation Condition
11238,Rodent
10301,Rodent
11213,Blocked Driveway
11103,Blocked Driveway
11428,Sanitation Condition
10453,Root/Sewer/Sidewalk Condition
11433,Street Condition
10301,Rodent
11219,Illegal Parking
10467,Illegal Parking
10453,Curb Condition
10022,Noise
11369,Rodent
10031,Homeless Person Assistance
10467,Illegal Parking
11433,Sanitation Condition
10305,Sanitation Condition
10467,Illegal Parking
10468,Water System
11211,Highway Condition
11206,Sanitation Condition
11375,Maintenance or Facility
11377,Blocked Driveway
10461,General Construction/Plumbing
11218,Blocked Driveway
10027,Maintenance or Facility
11249,Noise
11214,Blocked Driveway
11238,Blocked Driveway
11238,Water System
11235,Blocked Driveway
11418,Street Condition
11205,Noise - Street/Sidewalk
11416,Illegal Parking
10314,Damaged Tree
11210,Water System
11208,Derelict Vehicles
11358,Sanitation Condition
11230,Water System
11218,Illegal Parking
11429,Street Condition
11230,Derelict Vehicles
10458,Rodent
11201,Traffic Signal Condition
11201,Traffic Signal Condition
11235,Blocked Driveway
11235,Blocked Driveway
11203,Dirty Conditions
11225,Derelict Vehicles
11368,Graffiti
10457,School Maintenance
10011,Noise
10013,Blocked Driveway
11363,Street Condition
11379,Dirty Conditions
10461,Graffiti
11358,Sewer
10309,Water System
11205,Sewer
11232,Sewer
11206,Sewer
10010,Water System
11205,Sewer
11357,Sewer
10022,Water System
11217,Sewer
10306,Water System
11237,Sewer
10312,Water System
10302,Water System
11101,Street Condition
10022,Street Condition
11385,Sewer
11223,Traffic Signal Condition
11375,Taxi Complaint
10022,Street Condition
11428,Blocked Driveway
10022,Street Condition
11225,Street Condition
11225,Street Condition
11223,Traffic Signal Condition
11214,Noise
10457,Rodent
10312,Street Condition
11217,Street Condition
11385,Traffic
11229,Traffic Signal Condition
11205,Noise - Commercial
11215,Damaged Tree
11105,Illegal Parking
10025,Street Condition
11419,Blocked Driveway
11105,Illegal Parking
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
10451,Rodent
11234,Street Condition
11234,Street Condition
11234,Street Condition
11210,Street Condition
11219,Noise - Commercial
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
11235,Noise
11210,Street Condition
11210,Street Condition
11208,Blocked Driveway
11210,Street Condition
11210,Street Condition
11210,Street Condition
11210,Street Condition
10309,Noise
11210,Street Condition
11226,Street Condition
11226,Street Condition
11226,Street Condition
10011,Noise - Commercial
10027,Rodent
10462,Blocked Driveway
11418,Noise - Vehicle
11433,Street Condition
10467,Rodent
11205,Noise
10003,Illegal Parking
10463,Noise - Street/Sidewalk
11228,Illegal Parking
11355,Traffic Signal Condition
10019,Taxi Complaint
11235,Blocked Driveway
11434,Blocked Driveway
10019,Noise - Vehicle
10019,Noise - Vehicle
11201,Traffic Signal Condition
11205,Noise - Commercial
11201,Noise
11375,Noise
11221,Noise
10464,Dirty Conditions
10464,Street Condition
10464,Street Condition
10025,Plumbing
11201,Noise
10065,Noise - Commercial
11211,Noise - Vehicle
10034,Street Condition
10001,Noise
10009,Noise - Commercial
11379,Illegal Parking
10460,Animal Abuse
11101,Noise - Vehicle
11414,Illegal Parking
11414,Derelict Vehicles
11363,Illegal Parking
10472,Boilers
10001,Noise
10025,Noise - Street/Sidewalk
11102,Noise - Vehicle
10012,Sanitation Condition
10012,Noise
10018,Blocked Driveway
10011,Noise - Commercial
11201,Traffic Signal Condition
10029,Street Condition
10035,Street Condition
10029,Street Condition
11236,Blocked Driveway
11249,Noise - Commercial
10467,Noise - Street/Sidewalk
10036,Noise - Commercial
11205,Blocked Driveway
11357,Street Sign - Missing
11226,Noise - Commercial
11209,Noise - Commercial
11206,Noise
11215,Taxi Complaint
10025,Noise - Commercial
11221,Blocked Driveway
11412,Blocked Driveway
11214,Illegal Parking
10029,Water System
11204,Sidewalk Condition
10463,Noise - Street/Sidewalk
11211,Noise - Commercial
10024,Indoor Air Quality
11434,Taxi Complaint
11362,Blocked Driveway
10025,Noise - Commercial
11203,Blocked Driveway
11385,Blocked Driveway
10004,Noise
10004,Noise
10019,Noise
10469,Noise - Street/Sidewalk
11370,Noise - Park
10463,Illegal Parking
10469,Noise - Vehicle
10003,Noise
10475,Illegal Parking
11218,Illegal Parking
10009,Noise - Commercial
10012,Food Establishment
10009,Noise - Commercial
11229,Noise
10469,Illegal Parking
11207,Traffic Signal Condition
11213,Noise
11213,Noise
10310,Dirty Conditions
10471,Noise - Commercial
10003,Noise
11417,Noise - Commercial
11208,Blocked Driveway
11432,Dirty Conditions
10310,Noise
10010,Noise - Commercial
11209,Blocked Driveway
10034,Noise - Commercial
11432,Building/Use
11355,Consumer Complaint
10001,Fire Safety Director - F58
10003,Taxi Complaint
10024,Noise - Commercial
10003,Noise
11222,Noise - Street/Sidewalk
10016,Noise
11221,Noise - Commercial
11354,Noise - Park
10128,Noise - Street/Sidewalk
11201,Noise
11211,Noise - Street/Sidewalk
10034,Noise - Vehicle
10034,Noise - Commercial
11220,Blocked Driveway
11358,Sanitation Condition
10040,Illegal Parking
11210,Building/Use
11365,Animal Abuse
11249,Noise - Commercial
11222,Noise - Street/Sidewalk
10462,Noise - Commercial
10303,Animal Abuse
10308,DPR Internal
10466,Dirty Conditions
11218,Blocked Driveway
10016,Noise
11421,Blocked Driveway
10018,Street Condition
11237,Air Quality
10016,Noise
11436,Illegal Parking
10018,Noise - Street/Sidewalk
11237,Noise
10019,Taxi Complaint
11201,Traffic Signal Condition
11355,Food Establishment
11249,Noise - Commercial
10004,Homeless Person Assistance
11225,Blocked Driveway
10003,Noise
10002,Illegal Parking
10014,Noise - Vehicle
10014,Noise - Commercial
10128,Noise
10003,Noise
10460,UNSANITARY CONDITION
10458,PLUMBING
10025,HEAT/HOT WATER
10027,PLUMBING
11212,WATER LEAK
10029,FLOORING/STAIRS
11105,GENERAL
10452,WATER LEAK
10031,PLUMBING
11224,FLOORING/STAIRS
10029,HEAT/HOT WATER
10458,PAINT/PLASTER
11213,ELECTRIC
10453,ELECTRIC
11203,ELECTRIC
11415,ELECTRIC
10457,PLUMBING
10451,PAINT/PLASTER
11226,HEAT/HOT WATER
11212,ELECTRIC
10451,UNSANITARY CONDITION
10031,UNSANITARY CONDITION
11236,GENERAL
11216,WATER LEAK
11234,HEAT/HOT WATER
10033,HEAT/HOT WATER
10457,APPLIANCE
11419,ELECTRIC
11212,ELECTRIC
11224,UNSANITARY CONDITION
11226,DOOR/WINDOW
11223,PLUMBING
11233,WATER LEAK
10472,PAINT/PLASTER
10451,HEAT/HOT WATER
10458,PAINT/PLASTER
11233,DOOR/WINDOW
10462,HEAT/HOT WATER
10019,GENERAL
10036,PLUMBING
11233,DOOR/WINDOW
11433,HEAT/HOT WATER
11238,DOOR/WINDOW
10031,UNSANITARY CONDITION
11233,UNSANITARY CONDITION
10035,DOOR/WINDOW
10475,GENERAL
11213,HEAT/HOT WATER
10031,PAINT/PLASTER
10021,HEAT/HOT WATER
11219,GENERAL
10467,PAINT/PLASTER
10031,DOOR/WINDOW
11203,PAINT/PLASTER
10453,APPLIANCE
11212,PAINT/PLASTER
10040,HEAT/HOT WATER
10032,HEAT/HOT WATER
11423,Standing Water
10460,DOOR/WINDOW
10021,UNSANITARY CONDITION
10025,PAINT/PLASTER
11209,UNSANITARY CONDITION
10458,GENERAL
11207,UNSANITARY CONDITION
10461,GENERAL
11208,FLOORING/STAIRS
11207,PAINT/PLASTER
10012,UNSANITARY CONDITION
11692,PAINT/PLASTER
11211,GENERAL
11201,WATER LEAK
10032,FLOORING/STAIRS
11236,UNSANITARY CONDITION
11226,FLOORING/STAIRS
10021,HEAT/HOT WATER
10458,FLOORING/STAIRS
10019,DOOR/WINDOW
11235,HEAT/HOT WATER
10459,ELECTRIC
11238,ELECTRIC
11414,UNSANITARY CONDITION
11413,PAINT/PLASTER
10461,PAINT/PLASTER
10458,APPLIANCE
11375,HEAT/HOT WATER
11221,PAINT/PLASTER
11385,HEAT/HOT WATER
11207,HEAT/HOT WATER
10025,FLOORING/STAIRS
10025,HEAT/HOT WATER
10035,GENERAL
11233,WATER LEAK
11229,UNSANITARY CONDITION
10036,PLUMBING
11215,FLOORING/STAIRS
10466,PAINT/PLASTER
10031,ELECTRIC
10014,HEAT/HOT WATER
10027,HEAT/HOT WATER
10029,HEAT/HOT WATER
11224,ELECTRIC
10451,PLUMBING
11213,SAFETY
11230,PAINT/PLASTER
10463,PLUMBING
10461,HEAT/HOT WATER
10458,ELECTRIC
11249,HEAT/HOT WATER
11368,HEAT/HOT WATER
11212,PAINT/PLASTER
11233,DOOR/WINDOW
11212,HEAT/HOT WATER
10453,ELECTRIC
11226,ELEVATOR
11213,WATER LEAK
11226,PLUMBING
10029,FLOORING/STAIRS
10456,HEAT/HOT WATER
11233,HEAT/HOT WATER
11230,PLUMBING
10025,PLUMBING
10310,HEAT/HOT WATER
11367,HEAT/HOT WATER
10031,HEAT/HOT WATER
10468,UNSANITARY CONDITION
10466,PAINT/PLASTER
11225,PLUMBING
10019,HEAT/HOT WATER
10458,HEAT/HOT WATER
11203,HEAT/HOT WATER
10452,PAINT/PLASTER
11212,PAINT/PLASTER
10466,PLUMBING
11233,DOOR/WINDOW
11207,HEAT/HOT WATER
11212,DOOR/WINDOW
10459,ELECTRIC
10459,HEAT/HOT WATER
10463,PAINT/PLASTER
11210,HEAT/HOT WATER
10458,PAINT/PLASTER
10458,HEAT/HOT WATER
10002,HEAT/HOT WATER
10033,SAFETY
10040,HEAT/HOT WATER
11230,PAINT/PLASTER
10460,ELECTRIC
11236,HEAT/HOT WATER
10460,FLOORING/STAIRS
10467,PAINT/PLASTER
10451,PAINT/PLASTER
11207,GENERAL
10453,HEAT/HOT WATER
11427,DOOR/WINDOW
10462,UNSANITARY CONDITION
10457,SAFETY
11208,HEAT/HOT WATER
10021,WATER LEAK
10466,PLUMBING
11372,HEAT/HOT WATER
10471,HEAT/HOT WATER
11233,GENERAL
11233,SAFETY
11221,PAINT/PLASTER
11209,HEAT/HOT WATER
11226,UNSANITARY CONDITION
10128,HEAT/HOT WATER
10019,DOOR/WINDOW
10468,FLOORING/STAIRS
10460,DOOR/WINDOW
10003,HEAT/HOT WATER
10453,SAFETY
11225,WATER LEAK
10031,WATER LEAK
10466,HEAT/HOT WATER
11224,FLOORING/STAIRS
11220,APPLIANCE
11221,WATER LEAK
11211,OUTSIDE BUILDING
11207,PAINT/PLASTER
10469,UNSANITARY CONDITION
11203,PAINT/PLASTER
10033,HEAT/HOT WATER
11203,PLUMBING
11413,PLUMBING
11206,HEAT/HOT WATER
10453,DOOR/WINDOW
11211,DOOR/WINDOW
10128,HEAT/HOT WATER
11103,UNSANITARY CONDITION
11212,FLOORING/STAIRS
10002,HEAT/HOT WATER
10466,UNSANITARY CONDITION
10030,DOOR/WINDOW
11226,PAINT/PLASTER
11226,PLUMBING
10029,HEAT/HOT WATER
10463,PAINT/PLASTER
10451,HEAT/HOT WATER
